"test_id","value","campaign","screenshot","extra.screenshot.1","extra.screenshot.2","testname"
"1366654206","Blue.banner","C12_iwpjaWW_FR","http://i.imgur.com/CZXFSMt.png",NA,NA,"1366654206var"
"1366654206","White.banner.with.personal.appeal.from.Jimmy","C12_iwpjaWW_FR","http://i.imgur.com/25TCZcT.png",NA,NA,"1366654206var"
