"test_id","var","multiple","country","language","winner","loser","bestguess","p","lowerbound","upperbound","totalimpressions","totaldonations","time","type","testname","dollarimprovement","dollarlower","dollarupper","dollarimprovementpct","dollarlowerpct","dollarupperpct","campaign"
"B13_1127_clr2","color","0","YY","en","Goldenrod","Blue.Rainbow",2.19,0.48,-1.68,6.05,4784700,4483,1385572200,"banner","B13_1127_clr2",0.000595,-0.00115,0.00234,4.73,-9.17,18.6,"C13_wpdr_enWWform2_FR"
