"test_id","value","campaign","screenshot","extra.screenshot.1","extra.screenshot.2","testname"
"1378999577","iwa","C12_0629_form_FR","http://i.imgur.com/7EfP6Dl.png",NA,NA,"1378999577banner"
"1378999577","iwf","C12_0629_form_FR","http://i.imgur.com/cF5D5Aw.png",NA,NA,"1378999577banner"
