"test_id","var","multiple","country","language","winner","loser","bestguess","p","lowerbound","upperbound","totalimpressions","totaldonations","time","type","testname","dollarimprovement","dollarlower","dollarupper","dollarimprovementpct","dollarlowerpct","dollarupperpct","campaign"
"1369125792","banner","4","YY","yy","bark.arms","Just.white",93.2,6.3e-06,67,119,933958,208,1321232700,"banner","1369125792banner",0.00405,0.00224,0.00586,131,72.6,189,NA
