"test_id","value","campaign","screenshot","extra.screenshot.1","extra.screenshot.2","testname"
"1379011160","blue","C12_0802_bluevsgrey_FR","http://i.imgur.com/0WX7bLO.png",NA,NA,"1379011160banner"
"1379011160","grey","C12_0802_bluevsgrey_FR","http://i.imgur.com/bIeyoAr.png",NA,NA,"1379011160banner"
