"test_id","var","multiple","country","language","winner","loser","bestguess","p","lowerbound","upperbound","totalimpressions","totaldonations","time","type","testname","dollarimprovement","dollarlower","dollarupper","dollarimprovementpct","dollarlowerpct","dollarupperpct","campaign"
"1379011160","banner","0","US","en","blue","grey",11.9,0.11,2.65,21.2,3043400,858,1343916540,"banner","1379011160banner",0.000284,-0.000916,0.00148,5.25,-16.9,27.4,NA
