"test_id","var","multiple","country","language","winner","loser","bestguess","p","lowerbound","upperbound","totalimpressions","totaldonations","time","type","testname","dollarimprovement","dollarlower","dollarupper","dollarimprovementpct","dollarlowerpct","dollarupperpct","campaign"
"1366565886","Banner.design","0","YY","en","Key.phrase.in.blue","All.text.in.black",2.69,0.018,1.23,4.15,95076500,31750,1363711260,"banner","1366565886Banner.design",-0.000205,-0.000431,2.04e-05,-4.78,-10,0.474,NA
