"test_id","var","multiple","country","language","winner","loser","bestguess","p","lowerbound","upperbound","totalimpressions","totaldonations","time","type","testname","dollarimprovement","dollarlower","dollarupper","dollarimprovementpct","dollarlowerpct","dollarupperpct","campaign"
"1379339753","quote","0","YY","en","quote","no.quote",5.53,0.29,-0.952,12,1273000,1653,1354480680,"banner","1379339753quote",0.00257,-0.000889,0.00603,12,-4.15,28.2,NA
