"test_id","value","campaign","screenshot","extra.screenshot.1","extra.screenshot.2","testname"
"1379019413","A","C11_1108_AskAmt_US","http://i.imgur.com/Z7TAi89.png",NA,NA,"1379019413twin"
"1379019413","B","C11_1108_AskAmt_US","http://i.imgur.com/N29baGD.png",NA,NA,"1379019413twin"
