"test_id","var","multiple","country","language","winner","loser","bestguess","p","lowerbound","upperbound","totalimpressions","totaldonations","time","type","testname","dollarimprovement","dollarlower","dollarupper","dollarimprovementpct","dollarlowerpct","dollarupperpct","campaign"
"1366638601","var","0","YY","es","Cntrl","Lngpfc",13.3,1.7e-05,9.32,17.2,94788200,4814,1363705500,"banner","1366638601vares",8.99e-05,2.84e-05,0.000151,14.4,4.55,24.2,NA
