"test_id","value","campaign","screenshot","extra.screenshot.1","extra.screenshot.2","testname"
"1369231766","kartika",NA,"http://dumps.wikimedia.org/fundraising/screenshots/2010/Screen%20Shots%20%26%20Fundraiser%20Graphics/Big%20Reporting%20Banner%20Screen%20Shots/20101123_EA001A_US.png",NA,NA,"1369231766banner"
"1369231766","goma",NA,"http://dumps.wikimedia.org/fundraising/screenshots/2010/Screen%20Shots%20%26%20Fundraiser%20Graphics/Big%20Reporting%20Banner%20Screen%20Shots/20101123_EA003A_US.png",NA,NA,"1369231766banner"
