"test_id","value","campaign","screenshot","extra.screenshot.1","extra.screenshot.2","testname"
"1378999761","darkblue","C12_0629_colors_FR","http://i.imgur.com/EAP8mdB.png",NA,NA,"1378999761banner"
"1378999761","black","C12_0629_colors_FR","http://i.imgur.com/5XL1aSR.png",NA,NA,"1378999761banner"
