"test_id","value","campaign","screenshot","extra.screenshot.1","extra.screenshot.2","testname"
"1369231210","Jelly/Megan",NA,"http://dumps.wikimedia.org/fundraising/screenshots/2010/Screen%20Shots%20%26%20Fundraiser%20Graphics/Big%20Reporting%20Landing%20Page%20Screen%20Shots/WMFVI001%3aen%3aUS%20-%20Wikimedia%20Foundation_1297107330732.png",NA,NA,"1369231210landing"
"1369231210","OMP",NA,"http://dumps.wikimedia.org/fundraising/screenshots/2010/Screen%20Shots%20%26%20Fundraiser%20Graphics/Big%20Reporting%20Landing%20Page%20Screen%20Shots/WMFVI002%3aen%3aUS%20-%20Wikimedia%20Foundation_1297107708808.png",NA,NA,"1369231210landing"
