"test_id","var","multiple","country","language","winner","loser","bestguess","p","lowerbound","upperbound","totalimpressions","totaldonations","time","type","testname","dollarimprovement","dollarlower","dollarupper","dollarimprovementpct","dollarlowerpct","dollarupperpct","campaign"
"1369208242","combo","1","YY","yy","$5.3.line,.please.help","Control-.urgent",172,3.4e-14,143,201,1811896,272,1293490500,"combo","1369208242combo",0.00101,-0.000112,0.00213,37.7,-4.17,79.7,NA
