"test_id","var","multiple","country","language","winner","loser","bestguess","p","lowerbound","upperbound","totalimpressions","totaldonations","time","type","testname","dollarimprovement","dollarlower","dollarupper","dollarimprovementpct","dollarlowerpct","dollarupperpct","campaign"
"1369230968","combo","0","YY","yy","Lila","control",107,8.6e-13,92.6,120,150569186,3164,1291771800,"combo","1369230968combo",0.000332,0.000159,0.000506,121,58,184,NA
