"test_id","var","multiple","country","language","winner","loser","bestguess","p","lowerbound","upperbound","totalimpressions","totaldonations","time","type","testname","dollarimprovement","dollarlower","dollarupper","dollarimprovementpct","dollarlowerpct","dollarupperpct","campaign"
"1366636382","bannerType","0","YY","yy","top.blue","Jimmy",201,3.2e-24,175,226,808500,413,1349719200,"banner","1366636382bannerType",0.00526,0.00282,0.0077,109,58.5,160,NA
