"test_id","value","campaign","screenshot","extra.screenshot.1","extra.screenshot.2","testname"
"1366636382","Jimmy","C12_iwpenT1_FR","http://i.imgur.com/EothZrA.png",NA,NA,"1366636382bannerType"
"1366636382","top.blue","C12_iwpenT1_FR","http://i.imgur.com/UyEXI2A.png",NA,NA,"1366636382bannerType"
