"test_id","var","multiple","country","language","winner","loser","bestguess","p","lowerbound","upperbound","totalimpressions","totaldonations","time","type","testname","dollarimprovement","dollarlower","dollarupper","dollarimprovementpct","dollarlowerpct","dollarupperpct","campaign"
"1379335791","color","0","YY","en","red","yellow",13.6,9.3e-07,10,17.1,3160300,5995,1353989580,"banner","1379335791color",0.00425,0.00179,0.00671,16.2,6.85,25.7,NA
