"test_id","value","campaign","screenshot","extra.screenshot.1","extra.screenshot.2","testname"
"1369130565","Jimmy",NA,"http://i.imgur.com/CczXlqj.png",NA,NA,"1369130565banner"
"1369130565","Wikipedia",NA,"http://dumps.wikimedia.org/fundraising/screenshots/2010/Big%20Reporting%20Banner%20Screen%20Shots/20101230_JAFS004fader_US.png",NA,NA,"1369130565banner"
