"test_id","var","multiple","country","language","winner","loser","bestguess","p","lowerbound","upperbound","totalimpressions","totaldonations","time","type","testname","dollarimprovement","dollarlower","dollarupper","dollarimprovementpct","dollarlowerpct","dollarupperpct","campaign"
"1369130565","banner","0","YY","yy","Jimmy","Wikipedia",3.71,0.75,-9.31,16.7,1263589,406,1293717300,"banner","1369130565banner",0.00242,-0.00123,0.00608,37.8,-19.2,94.8,NA
