"test_id","value","campaign","screenshot","extra.screenshot.1","extra.screenshot.2","testname"
"1369209953","one.in.1000",NA,"http://dumps.wikimedia.org/fundraising/screenshots/2010/Big%20Reporting%20Landing%20Page%20Screen%20Shots/WMFJA050%3aen%3aUS%20-%20Wikimedia%20Foundation_1297104216259.png",NA,NA,"1369209953letter"
"1369209953","one.in.1000",NA,"http://dumps.wikimedia.org/fundraising/screenshots/2010/Big%20Reporting%20Landing%20Page%20Screen%20Shots/WMFJA051%3aen%3aUS%20-%20Wikimedia%20Foundation_1297104064923.png",NA,NA,"1369209953letter"
"1369209953","600000",NA,"http://dumps.wikimedia.org/fundraising/screenshots/2010/Big%20Reporting%20Landing%20Page%20Screen%20Shots/WMFJA054%3aen%3aUS%20-%20Wikimedia%20Foundation_1297104237034.png",NA,NA,"1369209953letter"
"1369209953","600000",NA,"http://dumps.wikimedia.org/fundraising/screenshots/2010/Big%20Reporting%20Landing%20Page%20Screen%20Shots/WMFJA055%3aen%3aUS%20-%20Wikimedia%20Foundation_1297104263785.png",NA,NA,"1369209953letter"
