"test_id","value","campaign","screenshot","extra.screenshot.1","extra.screenshot.2","testname"
"1369213142","allbold.(twin)",NA,"http://dumps.wikimedia.org/fundraising/screenshots/2010/Screen%20Shots%20%26%20Fundraiser%20Graphics/Big%20Reporting%20Banner%20Screen%20Shots/20101217_JA023A_US.png",NA,NA,"1369213142bolding"
"1369213142","allbold",NA,"http://dumps.wikimedia.org/fundraising/screenshots/2010/Screen%20Shots%20%26%20Fundraiser%20Graphics/Big%20Reporting%20Banner%20Screen%20Shots/20101217_JA023B_US.png",NA,NA,"1369213142bolding"
