"test_id","var","multiple","country","language","winner","loser","bestguess","p","lowerbound","upperbound","totalimpressions","totaldonations","time","type","testname","dollarimprovement","dollarlower","dollarupper","dollarimprovementpct","dollarlowerpct","dollarupperpct","campaign"
"1379336144","color","0","YY","en","red","green",24.3,2.2e-06,17.7,30.8,1127300,1930,1354030980,"banner","1379336144color",0.00641,0.00208,0.0107,26.2,8.52,43.9,NA
