"test_id","var","multiple","country","language","winner","loser","bestguess","p","lowerbound","upperbound","totalimpressions","totaldonations","time","type","testname","dollarimprovement","dollarlower","dollarupper","dollarimprovementpct","dollarlowerpct","dollarupperpct","campaign"
"1379000427","color","2","US","en","black","lightblue",129,0.00058,82,177,451500,81,1340987460,"banner","1379000427color",0.00848,-0.000632,0.0176,550,-41,1140,NA
