"test_id","value","campaign","screenshot","extra.screenshot.1","extra.screenshot.2","testname"
"1369232779","blue",NA,"http://dumps.wikimedia.org/fundraising/screenshots/2010/Screen%20Shots%20%26%20Fundraiser%20Graphics/Big%20Reporting%20Banner%20Screen%20Shots/2010_JA1_Banner2_button_EN1.png",NA,NA,"1369232779style"
"1369232779","black",NA,"http://dumps.wikimedia.org/fundraising/screenshots/2010/Screen%20Shots%20%26%20Fundraiser%20Graphics/Big%20Reporting%20Banner%20Screen%20Shots/20101119_JA007A_EN.png",NA,NA,"1369232779style"
