"test_id","var","multiple","country","language","winner","loser","bestguess","p","lowerbound","upperbound","totalimpressions","totaldonations","time","type","testname","dollarimprovement","dollarlower","dollarupper","dollarimprovementpct","dollarlowerpct","dollarupperpct","campaign"
"1369232779","style","0","YY","yy","black","blue",4.6,0.22,-0.11,9.32,86212310,3097,1290290400,"banner","1369232779style",-4.68e-05,-0.000147,5.35e-05,-4.76,-15,5.44,NA
