"test_id","value","campaign","screenshot","extra.screenshot.1","extra.screenshot.2","testname"
"1366654154","Blue.banner.with.no.text","C12_iwpenT2EurAf_FR","http://i.imgur.com/SronCVv.png",NA,NA,"1366654154var"
"1366654154","Blue.banner.with.text","C12_iwpenT2EurAf_FR","http://i.imgur.com/gvqHV47.png",NA,NA,"1366654154var"
